Entity_id,Phenotype,Catapp_id,Chem_name,Dose_1000x,Dose_100x,Dose_10x,Dose_1x,pod_sd1
523,HUVEC_total_cell,161,034/HFO,97.84485022,93.53104921,40.19678216,48.04005672,0.041043414
524,HUVEC_total_cell,162,043/kerosine(DUPLICATE),84.11911973,100.9821601,119.3158144,106.9626569,2
525,HUVEC_total_cell,163,184/VHGO(DUPLICATE),86.17797931,80.19748245,91.86435337,0,1.047863931
526,HUVEC_total_cell,164,083/UATO(DUPLICATE),89.11920727,90.00157566,100.6880373,93.72713108,2
527,HUVEC_total_cell,165,091/HFO(DUPLICATE),85.19756999,77.45233635,98.04093209,20.49055481,1.344177462
528,HUVEC_total_cell,166,076/gasoline(DUPLICATE),95.58990879,87.74663422,89.90353473,103.5312243,2
529,HUVEC_total_cell,167,020/HFO(DUPLICATE),95.09970413,78.33470474,108.6293528,40.00070029,1.671718668
530,HUVEC_total_cell,168,192/BITUMENS(DUPLICATE),94.31537667,82.45242389,98.23701395,99.41350514,2
531,HUVEC_total_cell,169,177/VHGO(DUPLICATE),93.13888548,90.68786218,92.35455803,24.70631489,1.079108494
532,HUVEC_total_cell,170,183/VHGOa(DUPLICATE),104.0214289,100.0997917,100.3939145,37.45163606,1.540283382
533,HUVEC_total_cell,171,168/SRGO(DUPLICATE),92.2565171,82.25634202,99.51154607,37.25555419,1.459448889
534,HUVEC_total_cell,172,1*2*4-Trimethylbenzene(DUPLICATE),96.37423624,91.27610777,119.1197325,85.39365185,2
535,HUVEC_total_cell,173,Benz(a)anthracene(DUPLICATE),98.82525955,96.27619531,95.19774506,149.1202577,1.641384503
536,HUVEC_total_cell,174,1*2*4*5-Tetramethylbenzene(DUPLICATE),100.1978326,105.4920429,116.962832,113.8255222,0.670607959
537,HUVEC_total_cell,175,1-Methylnaphthalene(DUPLICATE),103.7273062,83.82499694,99.31546421,96.08011345,2
538,HUVEC_total_cell,176,Fluoranthene(DUPLICATE),103.923388,101.9625694,113.0411947,90.49178032,2
539,HUVEC_total_cell,177,Propylbenzene(DUPLICATE),103.2371015,85.00148812,97.94289116,91.57023057,2
540,HUVEC_total_cell,178,Anthracene(DUPLICATE),100.6880373,94.7075404,100.9821601,67.25607941,1.569959833
541,HUVEC_total_cell,179,Biphenyl(DUPLICATE),93.82517201,95.88403158,96.57031811,79.41315499,0.999552257
542,HUVEC_total_cell,180,p-Cymene(DUPLICATE),104.1194699,90.98198498,103.8253471,91.57023057,2
543,HUVEC_total_cell,181,Fluorene(DUPLICATE),95.58990879,103.3351424,99.41350514,90.68786218,2
544,HUVEC_tube_area,1,016/kerosine,106.7642267,130.1661444,93.78686004,179.2308747,1.588953759
545,HUVEC_tube_area,2,118/OLBO,106.8563572,120.651756,107.55191,168.2286304,1.091374397
546,HUVEC_tube_area,3,1*2*4-Trimethylbenzene,119.3782966,135.1340063,107.0136488,172.4806679,-0.751048882
547,HUVEC_tube_area,4,187(2)/OGO,109.2985028,139.0952245,108.0117719,108.1772015,-1.275848329
548,HUVEC_tube_area,5,043/kerosine,97.56402667,126.0856379,103.8085077,132.6299279,0.081369821
549,HUVEC_tube_area,6,017/HFO,108.1912563,138.3474824,113.5104596,115.9792131,-1.286825022
550,HUVEC_tube_area,7,Pentadecane,113.3786756,117.9668555,117.4160798,128.5967067,-0.726730048
551,HUVEC_tube_area,8,181/VHGO,98.74093584,121.3270573,110.663714,112.415166,0.411662189
552,HUVEC_tube_area,9,151/OLBO,98.12938902,116.17087,114.4783786,105.6380892,2
553,HUVEC_tube_area,10,135/TDAE,100.0947606,102.9245716,87.482479,61.16765064,1.063259305
554,HUVEC_tube_area,11,Benz(a)anthracene,107.3755237,106.6219596,86.67780083,74.60406943,1.280645707
555,HUVEC_tube_area,12,136/slackwax,95.57365555,84.22311664,96.18833818,66.32861478,0.429220265
556,HUVEC_tube_area,13,006/HFO,96.52392252,100.8536575,111.6038028,118.586992,1.324475191
557,HUVEC_tube_area,14,108/OLBO,112.5271012,95.82846684,107.5648023,105.331852,2
558,HUVEC_tube_area,15,082/UATO,89.85192468,81.5154232,108.5001433,88.62994898,2
559,HUVEC_tube_area,16,104/kerosine,87.7651486,78.67611616,91.15901559,42.91149055,0.453065898
560,HUVEC_tube_area,17,180/VHGO,99.68613932,98.6532857,121.6597306,63.18597361,1.755060138
561,HUVEC_tube_area,18,164/HFO,93.86471109,88.99033469,108.1485412,93.02700374,2
562,HUVEC_tube_area,19,Dibenzothiophene,78.53011156,80.61111181,111.3523237,109.1577878,2
563,HUVEC_tube_area,20,191/BITUMEN,82.66732809,70.7792523,99.92155031,101.7955192,2
564,HUVEC_tube_area,21,041/CGO,109.0769013,134.5927726,101.3164174,157.5241143,-0.117399373
565,HUVEC_tube_area,22,195/UDAE,94.63576915,127.8908778,77.39329392,12.18584479,0.8864807
566,HUVEC_tube_area,23,009/gasoline,100.5059136,128.9197042,103.4192365,127.1222058,-0.163416132
567,HUVEC_tube_area,24,119/OLBO,109.0774122,130.7403473,115.5216436,156.3916901,-0.539560409
568,HUVEC_tube_area,25,184/VHGO,88.59602055,118.1598046,103.8567029,83.73172739,2
569,HUVEC_tube_area,26,060/OLBO,105.8005971,135.4653348,114.3042759,123.5218972,-1.155800152
570,HUVEC_tube_area,27,155/HFO,116.5580696,106.9474374,111.0557026,51.6075021,1.697052765
571,HUVEC_tube_area,28,128/kerosine,100.4912681,124.8783504,112.9155229,98.8124047,2
572,HUVEC_tube_area,29,059/dieselfuel,94.73824236,94.6895996,109.6974895,113.1364153,2
573,HUVEC_tube_area,30,096A/UDAE,100.6828405,93.05850892,84.48470548,65.13434446,0.717041899
574,HUVEC_tube_area,31,129/HFO,95.68824253,91.88511963,50.86743878,116.8326922,0.4626187
575,HUVEC_tube_area,32,021/HFO,97.9196516,99.41550904,94.93839253,18.86651919,1.209901036
576,HUVEC_tube_area,33,080/HFO,106.7493427,101.9025248,125.6943192,64.47535847,2
577,HUVEC_tube_area,34,1*2*4*5-Tetramethylbenzene,93.52978856,95.69685325,116.3711203,93.88219046,2
578,HUVEC_tube_area,35,187(1)/OGO,101.6310753,88.91543293,126.8020608,38.86930466,1.691870855
579,HUVEC_tube_area,36,079/HFO,98.57208098,91.61789261,124.0550946,73.39401385,2
580,HUVEC_tube_area,37,083/UATO,92.59744816,108.8247992,117.4028441,27.64101104,1.641439252
581,HUVEC_tube_area,38,067/P&Hwax,92.60578134,91.3411131,108.5608949,112.8502179,2
582,HUVEC_tube_area,39,063/P&Hwax,93.58506119,63.657256,121.9461691,92.16670396,2
583,HUVEC_tube_area,40,090/FO,75.67681298,67.15429824,70.09689628,120.9252078,-1.782870257
584,HUVEC_tube_area,41,081/OLBO,87.88654744,115.5476568,95.35752437,161.0638527,1.685645255
585,HUVEC_tube_area,42,154/OLBO,111.2510113,126.4835426,90.4337595,174.9609175,1.617518241
586,HUVEC_tube_area,43,127/slackwax,82.45430395,120.7916743,102.2877331,143.4491858,1.387900227
587,HUVEC_tube_area,44,Phenanthrene,102.1139005,123.957083,104.0525293,120.2363732,-0.085081241
588,HUVEC_tube_area,45,1-Methylnaphthalene,98.94537136,126.1605327,115.3970872,151.576208,-0.056508753
589,HUVEC_tube_area,46,188/SRGO,103.1820241,129.5327549,98.89186451,26.8011803,1.40623342
590,HUVEC_tube_area,47,Pyrene,96.94692818,135.2690027,107.203697,77.37350472,2
591,HUVEC_tube_area,48,Fluoranthene,104.0280468,108.9453075,106.7818478,77.29459754,2
592,HUVEC_tube_area,49,074/OLBO,86.73967861,120.9112676,128.644241,121.9147444,-0.138918723
593,HUVEC_tube_area,50,091/HFO,91.43568971,121.2493896,105.7558946,89.07396075,2
594,HUVEC_tube_area,51,008/HFO,90.03339853,84.55938777,84.21760912,73.12658513,-0.406746092
595,HUVEC_tube_area,52,166/HFO,100.2658861,86.00493283,97.74882,72.05728276,0.832821173
596,HUVEC_tube_area,53,103/gasoline,89.56546292,77.98940462,134.8929617,136.795379,0.853170232
597,HUVEC_tube_area,54,071/HFO,107.8422048,81.65257556,120.0259408,96.43537566,2
598,HUVEC_tube_area,55,093/petrolatum,82.80639238,92.33727532,121.0573211,135.1882358,0.862832679
599,HUVEC_tube_area,56,190/BITUMENS,98.10490036,83.7053136,128.3917391,130.7856362,0.877050835
600,HUVEC_tube_area,57,089/UDAE,84.46157985,96.5839036,99.68839821,33.10523373,1.515703953
601,HUVEC_tube_area,58,085B/OLBO,106.597404,84.6077741,137.1620748,100.9689196,1.992095261
602,HUVEC_tube_area,59,050/HFO,74.32600817,74.75527068,113.8549324,55.11482097,-0.286232847
603,HUVEC_tube_area,60,115/OLBO,85.96356841,57.12425581,105.7935638,116.9022127,2
604,HUVEC_tube_area,61,169/SRGO,103.1146434,121.9552061,80.72331969,22.48132757,0.927703694
605,HUVEC_tube_area,62,179/VHGO,101.7166323,125.0266012,80.92151997,97.1301771,2
606,HUVEC_tube_area,63,Naphthalene,99.76640583,114.4035489,91.84626663,163.8789171,1.623074007
607,HUVEC_tube_area,64,145/HRBO,109.8928837,119.4796007,82.90317929,125.7142419,1.778142889
608,HUVEC_tube_area,65,076/gasoline,99.08468542,124.2415642,107.7188834,154.6612768,0.817636468
609,HUVEC_tube_area,66,Propylbenzene,103.938448,136.1714702,112.4980779,107.0507441,-1.003684521
610,HUVEC_tube_area,67,141/gasoline,90.21562168,141.3390608,94.59289691,115.562503,0.434712937
611,HUVEC_tube_area,68,036/OLBO,102.4897113,127.7383014,117.1340532,82.40181212,2
612,HUVEC_tube_area,69,065/P&Hwax,106.7695286,114.6251555,109.331293,140.6383807,0.619843069
613,HUVEC_tube_area,70,140/OLBO,103.2279588,105.3764483,104.5018729,96.9663959,2
614,HUVEC_tube_area,71,087/kerosine,92.66306916,80.77138287,103.7114456,111.4977112,2
615,HUVEC_tube_area,72,150/OLBO,102.2438823,77.96289612,99.57775686,94.69727847,2
616,HUVEC_tube_area,73,107/P&Hwax,89.79312123,101.7172842,129.7879649,143.5899438,0.672712743
617,HUVEC_tube_area,74,130/CGO,92.77866656,93.91966774,121.4594923,3.130699984,1.607723411
618,HUVEC_tube_area,75,092/OLBO,91.91674952,89.69091051,117.8036566,175.269294,0.916394581
619,HUVEC_tube_area,76,120/gasoline,103.9053878,84.33500137,119.7388229,130.5066815,1.027312116
620,HUVEC_tube_area,77,085A/OLBO,90.4437852,97.21945596,126.5634739,135.2074313,0.651801573
621,HUVEC_tube_area,78,182 /VHGO,102.538927,88.87074143,125.7696576,14.20501794,1.630774311
622,HUVEC_tube_area,79,124/gasoline,75.03876799,82.06836525,96.29931538,116.0487335,2
623,HUVEC_tube_area,80,193/OX ASPH,98.89514519,80.65764726,86.7297286,99.40527097,2
624,HUVEC_tube_area,81,075/OLBO,95.34272187,108.8371246,90.68693315,160.7256229,1.602230169
625,HUVEC_tube_area,82,003/CGO,92.65928857,115.1072095,82.91336181,40.43294844,0.931931377
626,HUVEC_tube_area,83,132/gasoline,101.5434974,122.0932805,78.50443221,157.5531235,1.678896034
627,HUVEC_tube_area,84,020/HFO,101.1139296,97.00678487,97.25943338,137.4918976,1.72871357
628,HUVEC_tube_area,85,178/VHGO,93.72589657,129.2553584,101.2156227,53.45051789,1.622017213
629,HUVEC_tube_area,86,174/OGO,97.04535967,124.207971,109.3367201,49.64292389,1.696975549
630,HUVEC_tube_area,87,197/HFO,91.35693884,133.9020543,89.45055909,124.0328777,0.95465357
631,HUVEC_tube_area,88,137/OLBO,114.1734616,112.329855,102.7876458,102.4933232,2
632,HUVEC_tube_area,89,196/petrolatum,106.4050823,122.0168467,114.1868487,102.9761482,2
633,HUVEC_tube_area,90,112/OLBO,107.5865213,123.4374222,104.4180389,132.9007765,-0.242485973
634,HUVEC_tube_area,91,114/OLBO,102.0747777,102.5667346,81.48490156,94.63330278,2
635,HUVEC_tube_area,92,024/HFO,114.8284228,81.90254156,100.460155,88.30365285,2
636,HUVEC_tube_area,93,148/OLBO,105.3879341,99.55544119,105.6452532,116.7363018,2
637,HUVEC_tube_area,94,Undecane,104.0091212,97.91879786,107.8268074,124.9592924,1.380186172
638,HUVEC_tube_area,95,096B/UDAE,89.89129728,102.9982394,64.42953306,110.0116891,2
639,HUVEC_tube_area,96,176/VHGO,104.9089008,92.10056358,88.52879726,38.90470521,0.992056272
640,HUVEC_tube_area,97,070/CGO,100.736098,96.92757132,98.69027515,8.967706755,1.375242002
641,HUVEC_tube_area,98,031/HFO,90.91273124,95.82784988,100.8657152,78.28200451,1.767386959
642,HUVEC_tube_area,99,Anthracene,106.5375845,81.02627761,72.81739093,90.17609994,-0.124404964
643,HUVEC_tube_area,100,189/BITUMEN,93.86925233,68.20717229,103.8712974,112.8672839,2
644,HUVEC_tube_area,101,121/CGO,93.05680649,115.2144705,75.67431905,130.5382521,2
645,HUVEC_tube_area,102,111/petrolatum,100.4993515,109.4307513,79.44995578,164.169393,1.682575511
646,HUVEC_tube_area,103,202/Paraffinwax,90.32642239,120.7217152,89.22385693,136.8482747,1.781616756
647,HUVEC_tube_area,104,192/BITUMENS,98.73487328,111.5223232,89.88157563,73.97664919,1.382797884
648,HUVEC_tube_area,105,153/OLBO,115.6171463,136.2069073,97.7902294,162.3041886,-0.27203318
649,HUVEC_tube_area,106,113/OLBO,94.9800353,130.8192489,88.83695954,131.022353,0.525346774
650,HUVEC_tube_area,107,106/CGO,110.5513756,124.423103,2.769027846,54.48910828,0.42484209
651,HUVEC_tube_area,108,097/HFO,99.85246244,116.2309716,50.66686461,46.38042305,0.65120594
652,HUVEC_tube_area,109,Hexadecane,108.486301,107.6591185,100.9621056,112.747429,2
653,HUVEC_tube_area,110,173/OGO,97.13848926,104.3137168,99.61203698,89.35674306,2
654,HUVEC_tube_area,111,Biphenyl,92.5017925,89.07571091,79.62643235,105.1834196,2
655,HUVEC_tube_area,112,007/HFO,80.17697152,91.95909249,93.34430994,101.5007936,2
656,HUVEC_tube_area,113,102/CGO,103.6630896,98.25938078,86.09542053,9.784077221,0.958976293
657,HUVEC_tube_area,114,066/OLBO,92.01139476,107.86562,105.1307462,123.8208917,1.184194205
658,HUVEC_tube_area,115,170/SRGO,91.80619858,93.26131557,115.296636,18.82813282,1.608436861
659,HUVEC_tube_area,116,012/CGO,111.3037578,93.15991225,86.27766769,12.40763843,0.953835335
660,HUVEC_tube_area,117,123/kerosine,92.90637773,83.67202547,113.5796915,40.16338289,1.725782884
661,HUVEC_tube_area,118,177/VHGO,103.7534491,95.04250786,109.6459052,18.47624858,1.635023531
662,HUVEC_tube_area,119,058/HFO,95.5552408,71.87342804,99.23362756,28.81395612,1.418648973
663,HUVEC_tube_area,120,131/HFO,89.26965754,67.05443385,105.6313381,102.8110816,2
664,HUVEC_tube_area,121,046/gasoline,88.81308073,111.4283165,63.94930613,153.0208555,1.706456521
665,HUVEC_tube_area,122,109/FO,92.24207867,104.0011813,70.3035769,153.2046861,1.722254125
666,HUVEC_tube_area,123,160/FO,94.85611038,131.5182997,56.79510875,155.2763221,1.748232688
667,HUVEC_tube_area,124,064/UATO,93.91544248,119.6096615,63.14428827,101.0520908,2
668,HUVEC_tube_area,125,062/P&H wax,96.12690413,124.2107439,67.56712914,164.6278998,1.720122101
669,HUVEC_tube_area,126,072/OLBO,110.7366357,118.9753569,93.84455841,153.6713085,1.700313208
670,HUVEC_tube_area,127,086/kerosine,88.50818718,116.5237782,84.85090199,155.1061424,1.707634541
671,HUVEC_tube_area,128,073/OLBO,96.33235008,124.7821878,84.06692469,103.8023257,2
672,HUVEC_tube_area,129,138/OLBO,93.45987608,113.1580376,89.04601405,108.2855448,2
673,HUVEC_tube_area,130,183/VHGOa,97.94538911,112.8233124,105.8295384,2.519488306,1.586709888
674,HUVEC_tube_area,131,018/HFO,82.86444653,91.67306551,80.48609153,80.37922987,-1.498317691
675,HUVEC_tube_area,132,1*3*5-Trimethylbenzene,98.74168515,92.2275465,86.30481852,88.31388858,1.505179843
676,HUVEC_tube_area,133,025/HFO,104.2408155,94.21339632,106.1220834,73.66656522,1.754064073
677,HUVEC_tube_area,134,134/HFO,101.0349233,80.76891502,7.231578091,23.69308591,-0.052258959
678,HUVEC_tube_area,135,p-Cymene,92.83217378,101.8892705,95.00049518,99.89023524,2
679,HUVEC_tube_area,136,056/gasoline,98.1349407,98.51982817,97.54824583,99.08238995,2
680,HUVEC_tube_area,137,085D/OLBO,85.67154929,95.76219559,92.52910576,112.7269575,2
681,HUVEC_tube_area,138,139/OLBO,94.00428627,80.57412192,104.0308056,98.10351115,2
682,HUVEC_tube_area,139,028/HFO,71.28594519,76.40362239,84.53935063,58.51039584,-1.889004727
683,HUVEC_tube_area,140,078/HFO,95.84775377,81.60449425,115.6360175,81.13418418,2
684,HUVEC_tube_area,141,152/slackwax,80.81829756,99.48794295,60.23000526,142.8682628,2
685,HUVEC_tube_area,142,049/kerosine,61.39090624,115.9939549,70.91887863,159.9527537,1.696690975
686,HUVEC_tube_area,143,011/kerosine,98.29823253,111.8163638,68.97319397,132.9438587,2
687,HUVEC_tube_area,144,069/TDAE,106.2657569,106.1469972,78.81395317,148.2821558,1.753564736
688,HUVEC_tube_area,145,147/OLBO,102.4977947,102.3611482,86.19316198,113.929756,2
689,HUVEC_tube_area,146,Decane,103.5000362,122.0840468,81.2293464,145.0529235,1.610664784
690,HUVEC_tube_area,147,117/OLBO,86.0786606,94.69113854,71.81145924,89.62375448,-0.738473265
691,HUVEC_tube_area,148,149/OLBO,100.3499332,118.6184349,84.70327079,132.6316354,1.066643917
692,HUVEC_tube_area,149,061/P&Hwax,106.0428952,104.0739202,74.95448244,112.9773251,2
693,HUVEC_tube_area,150,085C/OLBO,100.414294,112.75797,87.0592711,139.1417008,1.738448887
694,HUVEC_tube_area,151,168/SRGO,94.95101106,84.608703,60.20624734,5.254372325,0.055760046
695,HUVEC_tube_area,152,Fluorene,106.5350641,70.2555916,69.29187461,77.80941041,-0.479618189
696,HUVEC_tube_area,153,146/gasoline,86.07058285,97.19418138,96.83316462,60.60762119,1.445658439
697,HUVEC_tube_area,154,084/UATO,98.47870162,100.9735488,90.75447055,86.3143343,2
698,HUVEC_tube_area,155,Indene,84.63724658,86.1186615,93.97657998,74.9772801,-1.527364928
699,HUVEC_tube_area,156,175/VHGO,102.6434211,76.92666613,78.39141698,16.18751107,0.337480198
700,HUVEC_tube_area,157,171/SRGO,98.4521921,88.45834849,85.77741922,21.27511158,0.912778804
701,HUVEC_tube_area,158,172/SRGO,96.65263277,89.39718192,97.45186306,14.50017401,1.309118783
702,HUVEC_tube_area,159,186/RAE,83.8512989,78.85765501,110.0687696,74.89623848,0.740206355
703,HUVEC_tube_area,160,185/RAE,79.33524033,68.38809418,99.78749835,104.4037298,-1.221532633
704,HUVEC_tube_area,161,034/HFO,88.85169266,68.86891427,70.80179498,202.2368336,1.605370281
705,HUVEC_tube_area,162,043/kerosine(DUPLICATE),94.6587365,119.2884955,96.03493638,207.4745705,1.531369012
706,HUVEC_tube_area,163,184/VHGO(DUPLICATE),91.38672374,114.2790269,86.60788954,60.17384515,1.09278237
707,HUVEC_tube_area,164,083/UATO(DUPLICATE),106.5726656,125.6498143,77.45132815,1.221570179,0.897809345
708,HUVEC_tube_area,165,091/HFO(DUPLICATE),104.4311164,115.9871752,73.26877249,162.0811131,1.645935873
709,HUVEC_tube_area,166,076/gasoline(DUPLICATE),109.589256,141.7175417,117.333948,141.1271822,-1.282795974
710,HUVEC_tube_area,167,020/HFO(DUPLICATE),94.89750384,124.0874627,111.425624,111.4060021,0.448688393
711,HUVEC_tube_area,168,192/BITUMENS(DUPLICATE),119.9025153,122.8061955,111.2667951,87.64936263,2
712,HUVEC_tube_area,169,177/VHGO(DUPLICATE),108.1571856,122.3521958,106.115977,27.95706665,1.672962485
713,HUVEC_tube_area,170,183/VHGOa(DUPLICATE),109.4822416,117.6201099,86.91299096,5.227501147,0.999627465
714,HUVEC_tube_area,171,168/SRGO(DUPLICATE),97.03173594,116.9515883,118.9069939,34.60532392,1.68798831
715,HUVEC_tube_area,172,1*2*4-Trimethylbenzene(DUPLICATE),105.6862599,102.5257379,107.962218,90.73826863,2
716,HUVEC_tube_area,173,Benz(a)anthracene(DUPLICATE),100.8774329,91.73162821,97.88491762,111.3211233,2
717,HUVEC_tube_area,174,1*2*4*5-Tetramethylbenzene(DUPLICATE),105.6696049,90.84303199,119.9197113,114.3051011,1.584542934
718,HUVEC_tube_area,175,1-Methylnaphthalene(DUPLICATE),98.51378275,99.52554288,119.5949242,116.4594864,1.121333122
719,HUVEC_tube_area,176,Fluoranthene(DUPLICATE),100.0952715,78.24090955,118.8533715,76.05041967,2
720,HUVEC_tube_area,177,Propylbenzene(DUPLICATE),90.32036551,84.9865739,123.018623,124.1872769,0.613633876
721,HUVEC_tube_area,178,Anthracene(DUPLICATE),104.6378225,90.11255786,132.3998486,105.6095213,1.483090883
722,HUVEC_tube_area,179,Biphenyl(DUPLICATE),92.85413071,105.0808689,122.6568384,133.5533592,0.565311905
723,HUVEC_tube_area,180,p-Cymene(DUPLICATE),104.0918967,81.45654854,129.025696,108.2074866,2
724,HUVEC_tube_area,181,Fluorene(DUPLICATE),81.4606397,64.46756065,93.89275361,80.4858608,-1.803655763
725,Cardio_Total_Cell_24h,1,016/kerosine,88.7005435,91.65025004,90.23120643,100.4908456,-1.774728622
726,Cardio_Total_Cell_24h,2,118/OLBO,66.29926647,102.7883013,98.93501573,100.4908456,2
727,Cardio_Total_Cell_24h,3,1*2*4-Trimethylbenzene,99.4488997,99.76511593,91.26124303,101.5882496,2
728,Cardio_Total_Cell_24h,4,187(2)/OGO,94.3939797,103.4247613,92.75479611,107.9113865,2
729,Cardio_Total_Cell_24h,5,043/kerosine,92.79768918,100.3485377,96.82344069,94.95156865,2
730,Cardio_Total_Cell_24h,6,017/HFO,102.1625936,97.06016063,100.068056,11.33984062,1.458599095
731,Cardio_Total_Cell_24h,7,Pentadecane,108.8138041,109.7363237,98.26549193,92.28644482,2
732,Cardio_Total_Cell_24h,8,181/VHGO,102.0561742,94.77951205,110.1624147,101.5359922,2
733,Cardio_Total_Cell_24h,9,151/OLBO,95.0857056,92.8170935,92.34278147,89.36003434,-0.923124578
734,Cardio_Total_Cell_24h,10,135/TDAE,90.77572118,95.99939385,92.13677415,74.93701125,0.247954443
735,Cardio_Total_Cell_24h,11,Benz(a)anthracene,102.6414807,103.6369147,92.9093016,105.4030347,2
736,Cardio_Total_Cell_24h,12,136/slackwax,102.3754323,97.90877406,95.99941141,88.9419757,1.076809601
737,Cardio_Total_Cell_24h,13,006/HFO,96.4159477,101.1441127,91.05523571,75.87764319,0.731473885
738,Cardio_Total_Cell_24h,14,108/OLBO,101.1516096,99.02257918,87.86212224,100.3340736,2
739,Cardio_Total_Cell_24h,15,082/UATO,106.8450458,99.49992423,91.41574852,11.18306863,0.832047656
740,Cardio_Total_Cell_24h,16,104/kerosine,95.29854434,103.053493,100.4285688,2.351579851,1.438155336
741,Cardio_Total_Cell_24h,17,180/VHGO,105.8872715,91.54417336,93.37281807,1.515462571,0.895470765
742,Cardio_Total_Cell_24h,18,164/HFO,100.5130934,98.96954084,98.67750658,21.16421866,1.212640789
743,Cardio_Total_Cell_24h,19,Dibenzothiophene,103.9185132,96.05243219,90.95223205,93.07030477,0.520772499
744,Cardio_Total_Cell_24h,20,191/BITUMEN,111.0486108,98.86346416,85.49303806,110.0016797,2
745,Cardio_Total_Cell_24h,21,041/CGO,94.23435065,95.46901046,82.45443008,78.33373771,-0.675126329
746,Cardio_Total_Cell_24h,22,195/UDAE,90.56288244,98.49219579,5.304688506,34.64660981,0.077309733
747,Cardio_Total_Cell_24h,23,009/gasoline,90.93535023,102.7883013,95.58739677,98.66183908,2
748,Cardio_Total_Cell_24h,24,119/OLBO,99.82136749,106.819215,93.9393382,98.60958175,2
749,Cardio_Total_Cell_24h,25,184/VHGO,89.39226939,95.30989544,98.72900841,5.277990332,1.207192718
750,Cardio_Total_Cell_24h,26,060/OLBO,88.54091445,105.6523716,98.8835139,95.7354286,2
751,Cardio_Total_Cell_24h,27,155/HFO,106.2597393,99.55296257,100.3255651,81.99175081,1.724404758
752,Cardio_Total_Cell_24h,28,128/kerosine,96.36273802,102.0457645,103.2096676,97.98249379,2
753,Cardio_Total_Cell_24h,29,059/dieselfuel,97.69298012,95.41597212,103.106664,85.02267595,1.788649173
754,Cardio_Total_Cell_24h,30,096A/UDAE,102.3222226,95.04470374,87.86212224,45.88193576,0.558768683
755,Cardio_Total_Cell_24h,31,129/HFO,92.58485044,99.55296257,4.223150073,80.52854557,0.07095262
756,Cardio_Total_Cell_24h,32,021/HFO,101.5240774,101.6214578,31.15860724,44.15744387,0.301886352
757,Cardio_Total_Cell_24h,33,080/HFO,100.5663031,107.0313684,98.72900841,4.598645042,1.202298481
758,Cardio_Total_Cell_24h,34,1*2*4*5-Tetramethylbenzene,99.66173844,110.0545537,89.87069362,102.8424255,2
759,Cardio_Total_Cell_24h,35,187(1)/OGO,91.68028581,91.70328838,87.55311126,3.083182471,0.54487127
760,Cardio_Total_Cell_24h,36,079/HFO,101.7369161,95.68116381,91.93076683,83.14141207,0.359046286
761,Cardio_Total_Cell_24h,37,083/UATO,100.1406256,100.0303076,85.44153623,2.665123831,0.662603831
762,Cardio_Total_Cell_24h,38,067/P&Hwax,97.95902854,108.6225186,94.76336748,103.7308001,2
763,Cardio_Total_Cell_24h,39,063/P&Hwax,108.6541751,96.05243219,89.04666434,95.10834064,0.762888805
764,Cardio_Total_Cell_24h,40,090/FO,101.8965452,101.3032278,93.11530892,88.4194024,0.955207275
765,Cardio_Total_Cell_24h,41,081/OLBO,86.30610771,97.21927565,87.34710394,93.22707676,-1.885793889
766,Cardio_Total_Cell_24h,42,154/OLBO,87.37030139,101.1441127,96.6689352,96.31025923,-1.393889883
767,Cardio_Total_Cell_24h,43,127/slackwax,98.91680286,97.32535233,89.30417349,98.03475112,0.359968933
768,Cardio_Total_Cell_24h,44,Phenanthrene,96.14989928,99.39384755,95.22688396,96.46703122,2
769,Cardio_Total_Cell_24h,45,1-Methylnaphthalene,90.08399529,95.30989544,96.05091324,101.0656763,2
770,Cardio_Total_Cell_24h,46,188/SRGO,102.3754323,85.4978027,94.76336748,7.577312853,0.936546807
771,Cardio_Total_Cell_24h,47,Pyrene,98.49112538,97.37839067,87.9651259,91.13678356,-0.217702467
772,Cardio_Total_Cell_24h,48,Fluoranthene,100.3002546,89.05137142,104.3427079,97.19863384,2
773,Cardio_Total_Cell_24h,49,074/OLBO,95.51138307,95.89331717,99.81054684,100.2818163,2
774,Cardio_Total_Cell_24h,50,091/HFO,91.52065676,104.0612214,87.55311126,5.748306303,0.796344507
775,Cardio_Total_Cell_24h,51,008/HFO,98.91680286,85.39172602,8.446300145,41.54457737,-0.103982032
776,Cardio_Total_Cell_24h,52,166/HFO,92.85089886,93.82482194,100.2225615,57.953379,1.515784996
777,Cardio_Total_Cell_24h,53,103/gasoline,101.8433355,98.59827247,89.30417349,104.3578881,2
778,Cardio_Total_Cell_24h,54,071/HFO,101.8433355,96.68889226,97.54446631,5.539276983,1.112628902
779,Cardio_Total_Cell_24h,55,093/petrolatum,100.5130934,95.15078042,99.70754318,99.39344171,2
780,Cardio_Total_Cell_24h,56,190/BITUMENS,98.75717381,93.71874526,98.93501573,97.8257218,2
781,Cardio_Total_Cell_24h,57,089/UDAE,99.55531907,94.40824367,3.759633601,14.31850843,-0.017947963
782,Cardio_Total_Cell_24h,58,085B/OLBO,99.60852875,99.39384755,91.51875218,89.25551968,0.564401484
783,Cardio_Total_Cell_24h,59,050/HFO,101.7901258,93.98393696,96.30842239,30.9885967,1.037147878
784,Cardio_Total_Cell_24h,60,115/OLBO,108.6009654,99.07561752,101.2010963,96.15348724,2
