"","direction","pod.sd1","pod.sd2","pod.sd3","pod.sd.upper1","pod.sd.upper2","pod.sd.upper3","EC10","EC50","EC90"
"117","up",-1.52616525820347,2,2,2,2,2,-2.58487082040773,-2.16683079902578,-1.74879077764382
"118","down",1.67608095015638,1.80601292452037,1.89857528036669,1.70570617140427,1.84206791017351,1.9446963911252,1.62031794243675,1.94833370018474,2.27634945793274
"119","down",1.33791067113096,1.49340478349695,1.59792145012003,1.37397570967295,1.53493563739904,1.64692585394475,1.3235344111356,1.73914259472183,2.15475077830807
"120","up",2,2,2,2,2,2,-217.09648504136,34.2318504216107,285.560185884581
"121","down",2,2,2,2,2,2,-17.1974724956652,-3.89611629879531,9.40523989807463
"122","up",2,2,2,2,2,2,-211.865235638134,34.2721980877775,280.409631813689
"123","up",2,2,2,2,2,2,-30.486050807076,2.73345426944592,35.9529593459679
"124","up",2,2,2,2,2,2,-29.6062891467078,1.08861033440273,31.7835098155133
"125","up",2,2,2,2,2,2,-32.0097575497728,3.05437899337592,38.1185155365247
"126","down",2,2,2,2,2,2,-50.0178528761635,-8.0629837473924,33.8918853813787
"127","down",2,2,2,2,2,2,-150.27359720336,-20.4015420929979,109.470513017364
"128","down",2,2,2,2,2,2,-15.9791255590202,-3.75787999921247,8.46336556059522
"129","down",2,2,2,2,2,2,-45.1482135996768,-7.40373117581589,30.340751248045
"130","down",1.33325908257999,1.52929851874103,1.66315347939837,1.37858332535031,1.5821709383792,1.7270951327823,1.29199586058539,1.80139860548693,2.31080135038848
"131","down",1.63105619448607,1.71440929138616,1.7707947195188,1.65033420902918,1.7367764660937,1.79735661685776,1.62007713927795,1.84307019722251,2.06606325516707
"132","down",2,2,2,2,2,2,-24.4740330661008,-4.86753272418335,14.7389676177341
"133","down",0.915789627690574,1.23050446488799,1.45249912457187,0.987652126283926,1.31733392770036,1.56163154135269,0.795478803660163,1.60559541827282,2.41571203288549
"134","down",-0.0581001659853667,0.0588085564064934,0.165013803983596,-0.0330228214179171,0.0963039200568604,0.240175478087023,-0.167598498936857,0.0788537016907534,0.325305902318364
"135","down",2,2,2,2,2,2,-18.8339384550134,-4.10095257157114,10.6320333118711
"136","down",2,2,2,2,2,2,-96.1923591521264,-13.7041291370659,68.7841008779947
"137","down",2,2,2,2,2,2,-27.4211350089683,-5.14687206131442,17.1273908863395
"138","down",2,2,2,2,2,2,-17.3367219381033,-1.00179672007618,15.333128497951
"139","down",1.68787905310463,1.79077367807112,1.86558389408324,1.71117954605647,1.81971725183396,1.90363896493478,1.63492846331338,1.89186194571212,2.14879542811087
"140","down",1.68062586627742,1.7506561379633,1.7979600497527,1.69682658197346,1.76943161541784,1.8202035736473,1.67227054680825,1.86020904857246,2.04814755033667
"141","down",2,2,2,2,2,2,-33.5742022153523,-6.05253887031862,21.4691244747151
"142","down",1.43045091740908,2,2,2,2,2,-11.7223294614027,-3.22735482560126,5.26761981020015
"143","up",2,2,2,2,2,2,-73.4354754100218,10.0038183853355,93.4431121806928
"144","down",2,2,2,2,2,2,-218.209807871845,-28.9033341160332,160.403139639778
"145","down",2,2,2,2,2,2,-30.0746352152939,-5.53365480954944,19.007325596195
"146","down",0.820647536222805,2,2,1.48341989823001,2,2,-9.97213508917759,-3.00421991168558,3.96369526580644
"147","down",0.164002195329487,1.12878179034055,1.88107327958128,0.372827077583534,1.41609705050918,2,-0.695548962791249,2.04165612983131,4.77886122245387
"148","down",1.00558916298414,2,2,1.71216703496823,2,2,-10.5063939587121,-3.07185304001408,4.36268787868395
"149","down",2,2,2,2,2,2,-15.3158075621533,-3.68524149457867,7.94532457299595
"150","down",0.865756964775524,2,2,2,2,2,-4.19978486400122,-2.74930950143967,-1.29883413887812
"151","down",0.680701443601762,1.02748088542648,1.25699097087789,0.761531205945855,1.11913554841218,1.36302370259489,0.69160052511269,1.63200501193767,2.57240949876265
"152","down",2,2,2,2,2,2,-20.3491405868338,-4.30531031184511,11.7385199631436
"153","down",1.40572520080775,1.88007391381199,2,1.50798856417562,2,2,0.966445901245298,2.00672983326479,3.04701376528427
"154","up",2,2,2,2,2,2,-68.1438401507651,9.31064822367234,86.7651365981098
"155","down",2,2,2,2,2,2,-31.7427025114028,-5.63151188106798,20.4796787492668
"156","down",1.00759978373547,1.26893146084902,1.44653353509307,1.06808223286598,1.3392066861575,1.53091127016184,0.96089533389394,1.64506888748106,2.32924244106817
"157","down",1.20467187458789,1.37771256870081,1.4931209149041,1.24488124843783,1.42370016532538,1.54676917055932,1.20030476495198,1.66864761906628,2.13699047318058
"158","down",0.0278085686418154,2,2,0.412124338516073,2,2,-8.45188602366946,-1.14977243284752,6.15234115797443
"159","down",2,2,2,2,2,2,-3.89852493056769,-2.6816900860812,-1.4648552415947
"160","down",0.400961296829174,2,2,0.964258338501181,2,2,-8.77896097462439,-2.84957541848668,3.07981013765104
"161","down",0.0410434135778119,0.0956177737015942,0.139001179729564,0.0531273604676376,0.111831424085597,0.163759287611965,-0.000202829610718465,0.125326191520501,0.250855212651721
"162","up",2,2,2,2,2,2,-12.5818310735361,-0.161724040555211,12.2583829924256
"163","down",1.04786393114701,1.24752650854883,1.37636716408965,1.09488856122256,1.29934087084975,1.43473607786718,1.09475704880511,1.63891757206728,2.18307809532946
"164","down",2,2,2,2,2,2,-19.6839936157349,-4.26072263488606,11.1625483459628
"165","down",1.34417746216756,1.50520360359943,1.6115762679664,1.38184536269844,1.54765135479792,1.66089452192545,1.3456421064245,1.77214131125512,2.19864051608574
"166","down",2,2,2,2,2,2,-22.8677873099408,-4.66555756294128,13.5366721840583
"167","down",1.67171866811993,1.77083782851624,1.83924717979706,1.69456163980003,1.797761013454,1.87229011676634,1.64460920144037,1.89954028305526,2.15447136467014
"168","down",2,2,2,2,2,2,-21.398894234929,-4.48403429158199,12.430825651765
"169","down",1.07910849421632,1.30775995150948,1.46153646336043,1.13219724138645,1.3688190614207,1.53383821075422,1.05452632298248,1.65918317990287,2.26384003682327
"170","down",1.54028338202371,1.66792948233622,1.75733040087541,1.56951104142034,1.70297224024653,1.8010053860311,1.49597901888196,1.82506601463723,2.15415301039249
"171","down",1.45944888890292,1.6190136319911,1.72774374069979,1.49638575447094,1.66197853967702,1.77963707884792,1.42732770264273,1.8407218012967,2.25411589995067
"172","down",2,2,2,2,2,2,-48.3384806645476,-7.84267103146335,32.6531386016209
"173","up",1.64138450316769,1.75583391019467,1.84326767518492,1.66695230285757,1.78904602204463,1.89045922924234,1.56434034481117,1.83829241259603,2.1122444803809
"174","up",0.670607958749946,2,2,1.18687595662134,2,2,-8.46512884821092,-0.903355589112419,6.65841766998609
"175","down",2,2,2,2,2,2,-22.7068199182723,-4.61481408775115,13.47719174277
"176","up",2,2,2,2,2,2,-95.6712831010381,13.5198342060692,122.710951513177
"177","down",2,2,2,2,2,2,-16.065564280992,-3.77086760078083,8.52382907943034
"178","down",1.56995983331992,1.80643303511766,1.99138140772794,1.62250035791684,1.87602610527365,2,1.3982216605118,1.95130661154489,2.50439156257798
"179","down",0.99955225716762,2,2,1.57412803864956,2,2,-11.0151823904982,-0.913578057048749,9.18802627640073
"180","down",2,2,2,2,2,2,-29.4832641551783,-5.44509771880072,18.5930687175769
"181","down",2,2,2,2,2,2,-29.368701334594,-5.43881895366407,18.4910634272658
